loss,lr,val_loss
0.00392902238238,0.0010000000475,0.00268602483616
0.00272436675386,0.0010000000475,0.00268602483616
0.00272420873981,0.0010000000475,0.00268602483616
0.00272418627325,0.0010000000475,0.00268602483616
0.00272416053101,0.0010000000475,0.00268602483616
0.00272434640056,0.0010000000475,0.00268602483616
0.00272416053118,0.0010000000475,0.00268602483616
0.00272416124921,0.00010000000475,0.00268602483616
0.00272416053101,0.00010000000475,0.00268602483616
0.00272431080761,0.00010000000475,0.00268602483616
0.00272598470638,0.00010000000475,0.00270174674659
0.00272416053101,0.00010000000475,0.00270351649386
0.00272416053101,1.00000006569e-05,0.00270152621611
0.00272416293977,1.00000006569e-05,0.00268447999763
0.00272416053101,1.00000006569e-05,0.00268470051696
0.00272416053101,1.00000006569e-05,0.00268444376635
0.00272418792044,1.00000006569e-05,0.00269771772874
0.00272416053101,1.00000011116e-06,0.00269644652442
0.00272416149246,1.00000011116e-06,0.00269636607552
0.00272416053101,1.00000011116e-06,0.0026985181648
0.00272416053101,1.00000011116e-06,0.00269746195165
0.00272417669598,1.00000011116e-06,0.00269879425458
0.00272416053101,1.00000008274e-07,0.0026968964892
0.00272416053101,1.00000008274e-07,0.00269833291725
0.00272416053101,1.00000008274e-07,0.00269751028939
0.00272416053101,1.00000008274e-07,0.00269787960225
0.00272416053101,1.00000008274e-07,0.00269846536774
0.00272416053101,1.00000008274e-08,0.00269949859256
0.00272416053101,1.00000008274e-08,0.0026981669809
0.00272416845532,1.00000008274e-08,0.00269823986799
0.00272416053101,1.00000008274e-08,0.00269761429213
0.00272416053101,1.00000008274e-08,0.00269677902579
0.00272416053101,1.00000008274e-09,0.00269863432745
0.00272416132672,1.00000008274e-09,0.00269873835527
0.00272416053101,1.00000008274e-09,0.00269879539347
0.00272416053101,1.00000008274e-09,0.00269880111242
0.00272416748946,1.00000008274e-09,0.00270073328697
